tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.498,3.328,1.5,2024-05-17T18:59:32.860655Z
Tracker,36793036149F,5.496,3.301,1.5,2024-05-17T18:59:33.107245Z
Tracker,36793036149F,5.444,3.344,1.5,2024-05-17T18:59:33.399167Z
Tracker,36793036149F,5.445,3.344,1.5,2024-05-17T18:59:33.671883Z
Tracker,36793036149F,5.468,3.34,1.5,2024-05-17T18:59:33.917022Z
Tracker,36793036149F,5.488,3.33,1.5,2024-05-17T18:59:34.179998Z
Tracker,36793036149F,5.482,3.335,1.5,2024-05-17T18:59:34.426081Z
Tracker,36793036149F,5.488,3.34,1.5,2024-05-17T18:59:34.722774Z
Tracker,36793036149F,5.48,3.334,1.5,2024-05-17T18:59:34.970176Z
Tracker,36793036149F,5.464,3.338,1.5,2024-05-17T18:59:35.218983Z
Tracker,36793036149F,5.472,3.332,1.5,2024-05-17T18:59:35.468644Z
Tracker,36793036149F,5.468,3.331,1.5,2024-05-17T18:59:35.713256Z
Tracker,36793036149F,5.477,3.32,1.5,2024-05-17T18:59:35.998761Z
Tracker,36793036149F,5.497,3.314,1.5,2024-05-17T18:59:36.242375Z
Tracker,36793036149F,5.498,3.316,1.5,2024-05-17T18:59:36.486282Z
Tracker,36793036149F,5.494,3.331,1.5,2024-05-17T18:59:36.734823Z
Tracker,36793036149F,5.505,3.331,1.5,2024-05-17T18:59:36.977954Z
Tracker,36793036149F,5.518,3.336,1.5,2024-05-17T18:59:37.265558Z
Tracker,36793036149F,5.514,3.333,1.5,2024-05-17T18:59:37.507200Z
Tracker,36793036149F,5.515,3.335,1.5,2024-05-17T18:59:37.752768Z
Tracker,36793036149F,5.495,3.337,1.5,2024-05-17T18:59:37.999161Z
Tracker,36793036149F,5.486,3.341,1.5,2024-05-17T18:59:38.253332Z
Tracker,36793036149F,5.48,3.331,1.5,2024-05-17T18:59:38.537256Z
Tracker,36793036149F,5.48,3.324,1.5,2024-05-17T18:59:38.803491Z
Tracker,36793036149F,5.478,3.324,1.5,2024-05-17T18:59:39.046403Z
Tracker,36793036149F,5.483,3.316,1.5,2024-05-17T18:59:39.298530Z
Tracker,36793036149F,5.491,3.307,1.5,2024-05-17T18:59:39.544028Z
Tracker,36793036149F,5.499,3.308,1.5,2024-05-17T18:59:39.828302Z
Tracker,36793036149F,5.48,3.325,1.5,2024-05-17T18:59:40.076795Z
Tracker,36793036149F,5.482,3.309,1.5,2024-05-17T18:59:40.325461Z
Tracker,36793036149F,5.485,3.318,1.5,2024-05-17T18:59:40.567980Z
Tracker,36793036149F,5.481,3.325,1.5,2024-05-17T18:59:40.815767Z
Tracker,36793036149F,5.485,3.321,1.5,2024-05-17T18:59:41.104449Z
Tracker,36793036149F,5.479,3.337,1.5,2024-05-17T18:59:41.347417Z
Tracker,36793036149F,5.48,3.331,1.5,2024-05-17T18:59:41.585949Z
Tracker,36793036149F,5.484,3.34,1.5,2024-05-17T18:59:41.835303Z
Tracker,36793036149F,5.506,3.366,1.5,2024-05-17T18:59:42.078667Z
Tracker,36793036149F,5.498,3.344,1.5,2024-05-17T18:59:42.363296Z
Tracker,36793036149F,5.491,3.324,1.5,2024-05-17T18:59:42.605962Z
Tracker,36793036149F,5.49,3.314,1.5,2024-05-17T18:59:42.857282Z
Tracker,36793036149F,5.481,3.307,1.5,2024-05-17T18:59:43.100228Z
Tracker,36793036149F,5.479,3.31,1.5,2024-05-17T18:59:43.353986Z
Tracker,36793036149F,5.49,3.287,1.5,2024-05-17T18:59:43.639441Z
Tracker,36793036149F,5.515,3.244,1.5,2024-05-17T18:59:43.887032Z
Tracker,36793036149F,5.506,3.287,1.5,2024-05-17T18:59:44.139054Z
Tracker,36793036149F,5.495,3.316,1.5,2024-05-17T18:59:44.385166Z
Tracker,36793036149F,5.491,3.293,1.5,2024-05-17T18:59:44.637524Z
Tracker,36793036149F,5.483,3.328,1.5,2024-05-17T18:59:44.921328Z
Tracker,36793036149F,5.475,3.338,1.5,2024-05-17T18:59:45.165583Z
Tracker,36793036149F,5.486,3.328,1.5,2024-05-17T18:59:45.415605Z
Tracker,36793036149F,5.491,3.323,1.5,2024-05-17T18:59:45.661565Z
Tracker,36793036149F,5.489,3.337,1.5,2024-05-17T18:59:45.908383Z
Tracker,36793036149F,5.508,3.309,1.5,2024-05-17T18:59:46.195169Z
Tracker,36793036149F,5.503,3.293,1.5,2024-05-17T18:59:46.446686Z
Tracker,36793036149F,5.509,3.298,1.5,2024-05-17T18:59:46.688256Z
Tracker,36793036149F,5.5,3.313,1.5,2024-05-17T18:59:46.931868Z
Tracker,36793036149F,5.504,3.32,1.5,2024-05-17T18:59:47.178506Z
Tracker,36793036149F,5.503,3.312,1.5,2024-05-17T18:59:47.467936Z
Tracker,36793036149F,5.495,3.303,1.5,2024-05-17T18:59:47.712695Z
Tracker,36793036149F,5.512,3.303,1.5,2024-05-17T18:59:47.955300Z
Tracker,36793036149F,5.516,3.318,1.5,2024-05-17T18:59:48.200918Z
Tracker,36793036149F,5.52,3.325,1.5,2024-05-17T18:59:48.447679Z
Tracker,36793036149F,5.485,3.351,1.5,2024-05-17T18:59:48.730039Z
Tracker,36793036149F,5.486,3.333,1.5,2024-05-17T18:59:48.975025Z
Tracker,36793036149F,5.494,3.32,1.5,2024-05-17T18:59:49.214807Z
Tracker,36793036149F,5.506,3.31,1.5,2024-05-17T18:59:49.460966Z
Tracker,36793036149F,5.505,3.317,1.5,2024-05-17T18:59:49.700726Z
Tracker,36793036149F,5.498,3.317,1.5,2024-05-17T18:59:49.984483Z
Tracker,36793036149F,5.489,3.314,1.5,2024-05-17T18:59:50.234944Z
Tracker,36793036149F,5.484,3.313,1.5,2024-05-17T18:59:50.483026Z
Tracker,36793036149F,5.479,3.318,1.5,2024-05-17T18:59:50.729691Z
Tracker,36793036149F,5.471,3.32,1.5,2024-05-17T18:59:50.976604Z
Tracker,36793036149F,5.479,3.319,1.5,2024-05-17T18:59:51.255110Z
