tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,0.744,0.142,1.5,2024-05-17T19:27:56.268998Z
Tracker_Raw,36793036149F,0.8,0.127,1.5,2024-05-17T19:27:56.515720Z
Tracker_Raw,36793036149F,0.771,0.144,1.5,2024-05-17T19:27:56.800024Z
Tracker_Raw,36793036149F,0.62,0.247,1.5,2024-05-17T19:27:57.046742Z
Tracker_Raw,36793036149F,0.661,0.212,1.5,2024-05-17T19:27:57.299455Z
Tracker_Raw,36793036149F,0.593,0.247,1.5,2024-05-17T19:27:57.543089Z
Tracker_Raw,36793036149F,0.743,0.174,1.5,2024-05-17T19:27:57.792783Z
Tracker_Raw,36793036149F,0.803,0.157,1.5,2024-05-17T19:27:58.084036Z
Tracker_Raw,36793036149F,0.734,0.21,1.5,2024-05-17T19:27:58.334097Z
Tracker_Raw,36793036149F,0.779,0.179,1.5,2024-05-17T19:27:58.583105Z
Tracker_Raw,36793036149F,0.742,0.213,1.5,2024-05-17T19:27:58.826997Z
Tracker_Raw,36793036149F,0.757,0.189,1.5,2024-05-17T19:27:59.070794Z
Tracker_Raw,36793036149F,0.853,0.174,1.5,2024-05-17T19:27:59.360746Z
Tracker_Raw,36793036149F,0.895,0.176,1.5,2024-05-17T19:27:59.607488Z
Tracker_Raw,36793036149F,0.842,0.243,1.5,2024-05-17T19:27:59.851432Z
Tracker_Raw,36793036149F,0.891,0.202,1.5,2024-05-17T19:28:00.095046Z
Tracker_Raw,36793036149F,0.887,0.149,1.5,2024-05-17T19:28:00.349582Z
Tracker_Raw,36793036149F,0.866,0.122,1.5,2024-05-17T19:28:00.637896Z
Tracker_Raw,36793036149F,0.857,0.092,1.5,2024-05-17T19:28:00.906501Z
Tracker_Raw,36793036149F,0.846,0.072,1.5,2024-05-17T19:28:01.158341Z
Tracker_Raw,36793036149F,0.838,0.084,1.5,2024-05-17T19:28:01.400939Z
Tracker_Raw,36793036149F,0.827,0.113,1.5,2024-05-17T19:28:01.645498Z
Tracker_Raw,36793036149F,0.815,0.138,1.5,2024-05-17T19:28:01.950490Z
Tracker_Raw,36793036149F,0.815,0.138,1.5,2024-05-17T19:28:02.192570Z
Tracker_Raw,36793036149F,0.814,0.145,1.5,2024-05-17T19:28:02.437666Z
Tracker_Raw,36793036149F,0.804,0.137,1.5,2024-05-17T19:28:02.685393Z
Tracker_Raw,36793036149F,0.809,0.144,1.5,2024-05-17T19:28:02.932055Z
Tracker_Raw,36793036149F,0.818,0.108,1.5,2024-05-17T19:28:03.216496Z
Tracker_Raw,36793036149F,0.798,0.107,1.5,2024-05-17T19:28:03.467196Z
Tracker_Raw,36793036149F,0.789,0.13,1.5,2024-05-17T19:28:03.712919Z
Tracker_Raw,36793036149F,0.781,0.16,1.5,2024-05-17T19:28:03.961616Z
Tracker_Raw,36793036149F,0.875,0.188,1.5,2024-05-17T19:28:04.215283Z
Tracker_Raw,36793036149F,0.838,0.175,1.5,2024-05-17T19:28:04.504936Z
Tracker_Raw,36793036149F,0.841,0.104,1.5,2024-05-17T19:28:04.753188Z
Tracker_Raw,36793036149F,0.897,0.115,1.5,2024-05-17T19:28:04.996764Z
Tracker_Raw,36793036149F,0.917,0.089,1.5,2024-05-17T19:28:05.252624Z
Tracker_Raw,36793036149F,0.911,0.11,1.5,2024-05-17T19:28:05.497255Z
Tracker_Raw,36793036149F,0.91,0.139,1.5,2024-05-17T19:28:05.784841Z
